codigo,nombre,categoria,tecnologia,estado,municipio,latitud,longitud,area_hidrografica,zona_hidrografica,subzona_hidrografica,fecha_instalacion,fecha_suspension
0021206800,MAKRO  [21206800],Climatológica Principal,Convencional,Activa,"Bogotá, D.C",4.6,-74.15,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/08/2003,
0021205610,MUNA  [21205610],Climatológica Principal,Convencional,Activa,Sibaté,4.55,-74.25,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/07/1966,
0021200800,SAN JOSE  [21200800],Pluviográfica,Convencional,Activa,Guasca,4.983333333,-73.9,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/10/1960,
0035025502,LA ESMERALDA-  - AUT  [35025502],Climatológica Principal,Automática con Telemetría,Activa,"Bogotá, D.C",4.559661944,-73.99972222,Orinoco,Meta,Río Guayuriba,,
0021200770,TORCA  [21200770],Pluviométrica,Convencional,Activa,"Bogotá, D.C",4.783333333,-74.03333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/02/1960,
0021200510,SIBATE APOSTOLICA  [21200510],Pluviográfica,Convencional,Activa,Sibaté,4.516666667,-74.25,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/05/1956,
0021205250,LUMBRE LA  [21205250],Climatológica Ordinaria,Convencional,Suspendida,"Bogotá, D.C",4.616666667,-74.18333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/03/1955,15/01/1988
0021206560,INEM KENNEDY [21206560],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,"Bogotá, D.C",4.62547,-74.156066,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/07/1998,
0021206640,SAN JOSE [21206640],Climatológica Ordinaria,Convencional,Suspendida,"Bogotá, D.C",4.501555556,-74.11930556,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/11/2001,10/05/2011
0021205050,CEDRO EL-ZIPAQUIRA  [21205050],Climatológica Ordinaria,Convencional,Suspendida,Zipaquirá,5.033333333,-74,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/02/1946,15/12/1955
0021206230,VEGAS LAS HACIENDA [21206230],Climatológica Ordinaria,Convencional,Suspendida,"Bogotá, D.C",4.661666667,-74.15141944,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/08/1987,10/05/2011
0021202080,CONEJERA LA  [21202080],Pluviográfica,Convencional,Activa,"Bogotá, D.C",4.766666667,-74.06666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/05/1990,
0021200810,VERAGUAS  [21200810],Pluviométrica,Convencional,Suspendida,"Bogotá, D.C",4.6,-74.1,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/11/1960,15/03/1966
0021202240,UAN SEDE CIRCUNVALAR  - AUT  [21202240],Climatológica Ordinaria,Automática con Telemetría,Activa,"Bogotá, D.C",4.63546,-74.05746,Magdalena Cauca,Alto Magdalena,Río Bogotá,01/09/2007,
0021205522,TABIO-21205522  - AUT  [21205522],Climatológica Principal,Automática con Telemetría,Activa,Tabio,4.918321667,-74.02864944,Magdalena Cauca,Alto Magdalena,Río Bogotá,,
0021201400,COMUNA LA  [21201400],Pluviométrica,Convencional,Suspendida,Subachoque,4.85,-74.26666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/03/1965,15/12/1978
0021201410,ACANDY  [21201410],Pluviométrica,Convencional,Activa,Nemocón,5.05,-73.88333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/10/1977,
0021200850,CISACA  [21200850],Pluviográfica,Convencional,Activa,"Bogotá, D.C",4.483333333,-74.08333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/12/1962,
0021201990,TEUSACA  [21201990],Pluviométrica,Convencional,Activa,La Calera,4.65,-73.95,Orinoco,Meta,Río Guayuriba,15/05/1987,
0021205340,ACUEDUCTO BOSA  [21205340],Climatológica Ordinaria,Convencional,Activa,"Bogotá, D.C",4.616666667,-74.18333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/01/1961,
0021200050,OBSE.ASTR.NAL-ANT.  [21200050],Pluviométrica,Convencional,Suspendida,"Bogotá, D.C",4.6,-74.08333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/01/1901,15/01/1922
0021205440,LOYOLA  [21205440],Climatológica Ordinaria,Convencional,Suspendida,Facatativá,4.8,-74.28333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/07/1956,15/05/1957
0023060210,LOS ALEROS [23060210],Pluviométrica,Convencional,Activa,La Vega,4.966666667,-74.33333333,Magdalena Cauca,Medio Magdalena,Río Negro,15/05/1982,
0021206720,PARQUE NACIONAL  [21206720],Climatológica Principal,Convencional,Activa,"Bogotá, D.C",4.616666667,-74.05,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/02/2004,
0021200460,VIRGINIA LA  [21200460],Pluviométrica,Convencional,Suspendida,Tabio,4.916666667,-74.06666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/04/1952,15/11/1970
0035020330,BOLSA LA [35020330],Pluviométrica,Convencional,Suspendida,Choachí,4.575416667,-73.98141667,Orinoco,Meta,Río Guayuriba,15/09/1985,15/05/1987
0021202070,SAUCEDAL 2  [21202070],Pluviométrica,Convencional,Activa,"Bogotá, D.C",4.65,-74.15,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/04/1990,
0021205830,MUZU CENTRO SALUD [21205830],Meteorológica Especial,Convencional,Suspendida,"Bogotá, D.C",4.6,-74.13333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/11/1972,15/10/1979
0021201530,FUNZA  [21201530],Pluviométrica,Convencional,Suspendida,Funza,4.7,-74.18333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/01/1982,15/12/1893
0021200080,ARRAYAN-SAN FCO  [21200080],Pluviométrica,Convencional,Activa,"Bogotá, D.C",4.583333333,-74.03333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/01/1925,
0021206300,DONA JUANA  [21206300],Climatológica Principal,Convencional,Activa,"Bogotá, D.C",4.5,-74.16666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/03/1989,
0021201360,STA INES  [21201360],Pluviométrica,Convencional,Activa,Tenjo,4.816666667,-74.13333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/03/1980,
0021205791,EL DORADO CATAM [21205791],Climatológica Principal,Automática con Telemetría,Activa,"Bogotá, D.C",4.705583,-74.150667,Magdalena Cauca,Alto Magdalena,Río Bogotá,31/10/2002,
0021201660,FUTE  [21201660],Pluviográfica,Convencional,Activa,Soacha,4.6,-74.28333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/09/1959,
0021206960,IDEAM BOGOTA CENTRO- AUT [21206960],Climatológica Principal,Automática con Telemetría,Suspendida,"Bogotá, D.C",4.6,-74.06666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,11/04/2005,
0021205521,SANTA HELENA  - AUT  [21205521],Climatológica Principal,Automática con Telemetría,Activa,La Calera,4.737809722,-73.93579389,Magdalena Cauca,Alto Magdalena,Río Bogotá,,
0021201600,SEDE IDEAM KRA 10 [21201600],Pluviográfica,Convencional,Suspendida,"Bogotá, D.C",4.607111111,-74.07288889,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/09/1986,03/05/2019
0021205280,TENJO  [21205280],Climatológica Ordinaria,Convencional,Suspendida,Tenjo,4.866666667,-74.15,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/08/1943,15/12/1949
0021205510,FUTE  [21205510],Climatológica Ordinaria,Convencional,Suspendida,Soacha,4.6,-74.28333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/09/1959,15/01/1968
0035020320,LLANO LARGO [35020320],Pluviométrica,Convencional,Suspendida,Ubaque,4.482833333,-74.03027778,Orinoco,Meta,Río Guayuriba,15/11/1984,15/04/1986
0021205890,GUANATA [21205890],Meteorológica Especial,Convencional,Suspendida,Chía,4.885944444,-74.05433333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/09/1976,
0021206430,REYES CATOLICOS  [21206430],Climatológica Ordinaria,Convencional,Activa,"Bogotá, D.C",4.716666667,-74.03333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/09/1991,
0021205770,BASE AEREA MADRID [21205770],Climatológica Ordinaria,Convencional,Activa,Madrid,4.728805556,-74.2725,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/07/1974,
0021206260,C.UNIV.AGROP-UDCA [21206260],Climatológica Ordinaria,Convencional,Activa,"Bogotá, D.C",4.798638889,-74.04972222,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/12/1988,
0021205700,GUASCA [21205700],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,Guasca,4.877953,-73.864453,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/07/1974,
0035020280,CHOACHI [35020280],Pluviométrica,Convencional,Activa,Choachí,4.522916667,-73.92658333,Orinoco,Meta,Río Guayuriba,15/11/1981,
0035020440,LOS AMARILLOS [35020440],Pluviométrica,Convencional,Activa,"Bogotá, D.C",4.766666667,-74.21666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/01/1966,
0021200390,BELLO HORIZONTE  [21200390],Pluviométrica,Convencional,Activa,Tena,4.616666667,-74.35,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/01/1960,
0021208480,KENNEDY - AUT [21208480],HidroMeteorologica,Automática con Telemetría,Activa,"Bogotá, D.C",4.61104201,-74.178333,Magdalena Cauca,Alto Magdalena,Río Bogotá,01/03/2003,
0021200170,LA ALDEA [21200170],Pluviométrica,Convencional,Activa,Tenjo,4.816666667,-74.05,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/01/1940,
0021201020,ALTO CHARCO  [21201020],Pluviométrica,Convencional,Activa,Sibaté,4.55,-74.28333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/04/1970,
0021201320,LA UNION [21201320],Pluviométrica,Convencional,Activa,Sibaté,4.509361111,-74.26880556,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/03/1985,
0021206020,SANTILLANA [21206020],Meteorológica Especial,Convencional,Activa,Tabio,4.898527778,-74.10483333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/02/1977,
0021205900,INDUQUIMICA [21205900],Meteorológica Especial,Convencional,Suspendida,Soacha,4.583333333,-74.23333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/09/1976,15/12/1977
0021206030,SAN CAYETANO [21206030],Meteorológica Especial,Convencional,Activa,Subachoque,4.916833333,-74.18166667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/02/1977,
0021202280,SEDE IDEAM CALLE 25D KRA [21202280],Pluviométrica,Convencional,Activa,"Bogotá, D.C",4.684,-74.129,Magdalena Cauca,Alto Magdalena,Río Bogotá,12/12/2016,
0021206990,TIBAITATA - AUT [21206990],Agrometeorológica,Automática con Telemetría,Suspendida,Mosquera,4.68863,-74.20559,Magdalena Cauca,Alto Magdalena,Río Bogotá,27/10/2004,
0021206090,ZIPAQUIRA  [21206090],Climatológica Ordinaria,Convencional,Suspendida,Zipaquirá,5.016666667,-74.01666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/01/1931,15/12/1954
0021200550,UNION LA-EL ROSAL  [21200550],Pluviométrica,Convencional,Activa,Subachoque,4.866666667,-74.25,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/01/1960,
0035035050,CHUZA  [35035050],Climatológica Ordinaria,Convencional,Activa,Fómeque,4.5,-73.88333333,Orinoco,Meta,Río Guayuriba,15/10/1968,
0021200350,AVDA CARACAS CL  [21200350],Pluviométrica,Convencional,Suspendida,"Bogotá, D.C",4.633333333,-74.1,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/05/1949,15/05/1952
0021201240,SANTA MARIA DE USME [21201240],Pluviométrica,Convencional,Activa,"Bogotá, D.C",4.481305556,-74.12627778,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/12/1977,
0021206070,MISIONES  [21206070],Climatológica Ordinaria,Convencional,Activa,El Colegio,4.566666667,-74.3,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/02/1977,
0021206760,CIERRE  [21206760],Climatológica Principal,Convencional,Activa,"Bogotá, D.C",4.633333333,-74.23333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/08/2003,
0021201880,VILLA PAULA  [21201880],Pluviográfica,Convencional,Activa,Tabio,4.933333333,-74.08333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/01/1992,
0021206810,SAN BENITO  - AUT  [21206810],HidroMeteorologica,Automática con Telemetría,Activa,"Bogotá, D.C",4.56365303,-74.13845,Magdalena Cauca,Alto Magdalena,Río Bogotá,01/12/2003,
0021202020,SERREZUELA  [21202020],Pluviográfica,Convencional,Activa,"Bogotá, D.C",4.766666667,-74.01666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/11/1989,
0021206170,CLARETIANO [21206170],Climatológica Ordinaria,Convencional,Suspendida,"Bogotá, D.C",4.6,-74.2,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/08/1984,15/08/1985
0021206270,FRAY BARTOLOME  [21206270],Meteorológica Especial,Convencional,Activa,"Bogotá, D.C",4.7,-74.06666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/04/1989,
0021202230,UAN SEDE USME  - AUT  [21202230],Climatológica Ordinaria,Automática con Telemetría,Activa,"Bogotá, D.C",4.48152,-74.12708,Magdalena Cauca,Alto Magdalena,Río Bogotá,01/10/2000,
0021200030,RUBI EL  [21200030],Pluviométrica,Convencional,Suspendida,Funza,4.7,-74.2,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/01/1979,15/12/1917
0021201540,BOSA  [21201540],Pluviográfica,Convencional,Suspendida,"Bogotá, D.C",4.6,-74.2,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/05/1957,15/12/1958
0021206240,CENTRO GAVIOTAS [21206240],Meteorológica Especial,Convencional,Suspendida,"Bogotá, D.C",4.6,-74.06666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/08/1987,15/09/1992
0021206600,NUEVA GENERACION [21206600],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,"Bogotá, D.C",4.786594,-74.102247,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/11/2001,
0035020370,LAG DE UBAQUE  [35020370],Pluviométrica,Convencional,Activa,Ubaque,4.5,-73.93333333,Orinoco,Meta,Río Guayuriba,15/01/1970,
0021206670,COL BUCKINGHAM [21206670],Climatológica Ordinaria,Convencional,Suspendida,"Bogotá, D.C",4.792055556,-74.04958333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/11/2001,12/11/2009
0021205010,OBS ASTRONOM  [21205010],Climatológica Ordinaria,Convencional,Suspendida,"Bogotá, D.C",4.6,-74.08333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/01/1922,15/12/1944
0021200070,CHIA  [21200070],Pluviométrica,Convencional,Suspendida,Chía,4.833333333,-74.1,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/10/1941,15/12/1942
0035020050,CHIPAQUE  [35020050],Pluviográfica,Convencional,Activa,Chipaque,4.45,-74.05,Orinoco,Meta,Río Guayuriba,15/01/1956,
0021206820,MEJICO  [21206820],Climatológica Principal,Convencional,Activa,"Bogotá, D.C",4.55,-74.13333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/02/2004,
0021205512,EL SOCHE  - AUT  [21205512],Climatológica Principal,Automática con Telemetría,Activa,"Bogotá, D.C",4.469316389,-74.07945417,Magdalena Cauca,Alto Magdalena,Río Bogotá,,
0021202090,ISLA LA  [21202090],Pluviométrica,Convencional,Activa,"Bogotá, D.C",4.633333333,-74.21666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/10/1965,
0021205910,LA COSECHA [21205910],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,Zipaquirá,4.98922,-74.00119,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/09/1976,
0021200120,AY SAN FRANCISCO  [21200120],Pluviométrica,Convencional,Activa,"Bogotá, D.C",4.583333333,-74.03333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/05/1933,
0021206040,ESAP [21206040],Meteorológica Especial,Convencional,Suspendida,"Bogotá, D.C",4.646777778,-74.09636111,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/04/1985,08/09/2009
0021206700,CEA CENT.EST.AERO. [21206700],Climatológica Principal,Convencional,Suspendida,"Bogotá, D.C",4.691027778,-74.13441667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/08/2002,07/09/2009
0021206620,COL H DURAN DUSAN [21206620],Climatológica Ordinaria,Convencional,Suspendida,"Bogotá, D.C",4.634611111,-74.17375,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/11/2001,03/05/2019
0021206000,ADPOSTAL [21206000],Meteorológica Especial,Convencional,Suspendida,"Bogotá, D.C",4.68075,-74.12363889,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/04/1985,10/05/2011
0021205240,VITELMA  [21205240],Climatológica Ordinaria,Convencional,Activa,"Bogotá, D.C",4.566666667,-74.06666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/05/1941,
0021200630,SAN LUIS  [21200630],Pluviométrica,Convencional,Suspendida,"Bogotá, D.C",4.6,-74.08333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/01/1957,15/12/1969
0021205820,LICORERA BOGOINAMA [21205820],Meteorológica Especial,Convencional,Suspendida,"Bogotá, D.C",4.616666667,-74.1,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/11/1973,15/11/1983
0021202210,MICAELA - AUT [21202210],Climatológica Ordinaria,Automática con Telemetría,Activa,"Bogotá, D.C",4.50069,-74.0865,Magdalena Cauca,Alto Magdalena,Río Bogotá,01/10/2000,
0021205350,SAN RAFAEL 2  [21205350],Climatológica Ordinaria,Convencional,Suspendida,La Calera,4.7,-74,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/11/1947,15/10/1955
0021206540,EDIFICIO PREMIUM [21206540],Meteorológica Especial,Convencional,Suspendida,"Bogotá, D.C",4.686944444,-74.05422222,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/01/1997,10/12/2008
0021200940,TISQUESUSA  [21200940],Pluviométrica,Convencional,Suspendida,Facatativá,4.816666667,-74.31666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/04/1966,15/10/1986
0021200710,MARGARITAS LAS  [21200710],Pluviométrica,Convencional,Activa,Subachoque,4.833333333,-74.25,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/08/1959,
0021201230,ENMANUEL D' ALZON [21201230],Pluviométrica,Convencional,Suspendida,"Bogotá, D.C",4.701125,-74.07030556,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/04/1974,24/11/2025
0035020290,FOMEQUE [35020290],Pluviométrica,Convencional,Activa,Fómeque,4.486527778,-73.89041667,Orinoco,Meta,Río Guayuriba,15/11/1981,
0021206870,CORTIJO EL  [21206870],Climatológica Principal,Convencional,Activa,"Bogotá, D.C",4.483333333,-74.11666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/03/2004,
0021200990,CANOAS  [21200990],Pluviométrica,Convencional,Activa,Soacha,4.566666667,-74.3,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/09/1967,
0021202250,DOÑA JUANA - AUT [21202250],Climatológica Ordinaria,Automática con Telemetría,Activa,"Bogotá, D.C",4.50082,-74.13739,Magdalena Cauca,Alto Magdalena,Río Bogotá,01/10/2000,
0021205505,PTAR TOCANCIPA  - AUT  [21205505],Climatológica Principal,Automática con Telemetría,Activa,Tocancipá,4.970111111,-73.91827778,Magdalena Cauca,Alto Magdalena,Río Bogotá,,
0035020390,MUNDONUEVO  [35020390],Pluviométrica,Convencional,Activa,La Calera,4.683333333,-73.86666667,Orinoco,Meta,Río Guayuriba,15/01/1971,
0021200010,CALLE 8 CRR 9 CASA  [21200010],Pluviométrica,Convencional,Suspendida,"Bogotá, D.C",4.6,-74.08333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/05/1965,15/12/1992
0021200760,PTE MANRIQUE  [21200760],Pluviométrica,Convencional,Suspendida,Subachoque,4.9,-74.16666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/03/1960,15/09/1969
0021201480,SUBA ALCANTARILLA  [21201480],Pluviográfica,Convencional,Suspendida,"Bogotá, D.C",4.833333333,-74.1,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/01/1924,15/08/1959
0021205730,CENTRO MED ANDES [21205730],Meteorológica Especial,Convencional,Suspendida,"Bogotá, D.C",4.698166667,-74.03683333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/01/1985,10/05/2011
0021200500,CABANA LA  [21200500],Pluviométrica,Convencional,Activa,La Calera,4.766666667,-73.95,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/07/1955,
0021206190,UNIV PEDAGOGICA [21206190],Climatológica Ordinaria,Convencional,Suspendida,"Bogotá, D.C",4.666666667,-74.06666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/11/1986,10/12/2008
0021201760,STA ISABEL  [21201760],Pluviométrica,Convencional,Activa,Tabio,4.983333333,-74.06666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/05/1968,
0021202010,MARIA LA  [21202010],Pluviográfica,Convencional,Activa,"Bogotá, D.C",4.516666667,-74.05,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/09/1989,
0023060130,CARLINA LA  [23060130],Pluviométrica,Convencional,Activa,San Francisco,4.966666667,-74.33333333,Magdalena Cauca,Medio Magdalena,Río Negro,15/05/1965,
0021205513,LA RAMADA  - AUT  [21205513],Climatológica Principal,Automática con Telemetría,Activa,Funza,4.504576667,-74.18418667,Magdalena Cauca,Alto Magdalena,Río Bogotá,,
0021202030,MESETA LA  [21202030],Pluviográfica,Convencional,Activa,"Bogotá, D.C",4.516666667,-74.21666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/09/1990,
0021206850,DESCARGA YOMASA  [21206850],Climatológica Principal,Convencional,Activa,"Bogotá, D.C",4.5,-74.11666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/02/2004,
0021206470,ESPERANZA LA  [21206470],Climatológica Principal,Convencional,Activa,La Mesa,4.7,-74.33333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/12/1992,
0021206610,EFRAIN CANAVERAL [21206610],Climatológica Ordinaria,Convencional,Suspendida,"Bogotá, D.C",4.583333333,-74.06666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/11/2001,05/08/2009
0021205880,FLORES CHIBCHA [21205880],Meteorológica Especial,Convencional,Suspendida,Madrid,4.789722222,-74.26477778,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/09/1976,14/11/2025
0021202100,IDEAM FONTIBON HB [21202100],Pluviográfica,Convencional,Suspendida,"Bogotá, D.C",4.7,-74.16666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/06/1998,11/12/2008
0021200320,GRANIZO  [21200320],Pluviométrica,Convencional,Activa,"Bogotá, D.C",4.616666667,-74.05,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/09/1947,
0021205030,GIMNASIO MODERNO  [21205030],Climatológica Ordinaria,Convencional,Suspendida,"Bogotá, D.C",4.65,-74.06666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/06/1938,15/06/1944
0021201080,SAN FRANCISCO [21201080],Pluviométrica,Convencional,Suspendida,Sopó,4.9,-73.95,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/07/1974,15/12/1979
0021205450,TIBITOC 1  [21205450],Climatológica Ordinaria,Convencional,Activa,Tocancipá,4.983333333,-73.96666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/05/1956,
0021200520,STA LUCIA  [21200520],Pluviométrica,Convencional,Activa,"Bogotá, D.C",4.566666667,-74.11666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/07/1956,
0035020230,FOMEQUE  [35020230],Pluviográfica,Convencional,Suspendida,Fómeque,4.483333333,-73.86666667,Orinoco,Meta,Río Guayuriba,15/08/1938,15/04/1942
0021205200,EST AGROPECUARI  [21205200],Climatológica Ordinaria,Convencional,Suspendida,Tabio,4.916666667,-74.1,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/06/1940,15/08/1948
0021200400,SAN LUIS 1 Y 2  [21200400],Pluviográfica,Convencional,Activa,"Bogotá, D.C",4.633333333,-74.03333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/02/1936,
0021205500,RHIN EL  [21205500],Climatológica Ordinaria,Convencional,Suspendida,Chía,4.883333333,-74.03333333,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/09/1958,15/06/1969
0021201340,PARQUE SOPO  [21201340],Pluviográfica,Convencional,Activa,Sopó,4.75,-74.01666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/03/1980,
0021205330,TOMINE 2  [21205330],Climatológica Ordinaria,Convencional,Suspendida,Guatavita,4.9,-73.86666667,Magdalena Cauca,Alto Magdalena,Río Bogotá,15/11/1955,15/04/1963
